Outlet_Identifier,Outlet_Age,Item_Weight,Item_Visibility,Item_MRP,Item_Visibility_Log,Item_Outlet_Sales,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Item_Fat_Content_Low Fat,Item_Fat_Content_Regular,MRP_Bucket_Low,MRP_Bucket_Medium,MRP_Bucket_High,MRP_Bucket_Very_High,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Weight_Bucket_Low,Weight_Bucket_Mode,Weight_Bucket_High,Item_Category_Drinks,Item_Category_Food,Item_Category_Non-Consumables,Visibility_Bucket_Low,Visibility_Bucket_Medium,Visibility_Bucket_High
6,9,7.05,0.084949955,109.7912,-2.465692960587703,1091.912,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1,26,20.1,0.054549098,193.782,-2.9086541021284926,1158.492,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
3,4,19.6,0.094545236,254.7698,-2.3586768711862223,5327.0658,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
1,26,16.35,0.062359467,224.0062,-2.7748397819746944,4288.4178,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
9,14,13.15,0.092811105,159.7604,-2.3771889804011046,4119.9704,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
3,4,12.65,0.156679617,238.8538,-1.8535522146603052,4566.7222,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
9,14,14.5,0.09735225,160.7262,-2.329419434950278,1750.3882,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
7,11,17.75,0.076113671,111.4544,-2.575527385045085,1006.6896,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
7,11,14.0,0.023783007,104.0332,-3.6123082178025943,1435.4648,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
5,28,12.857645184135976,0.114771298,93.9094,-2.1648138437778397,3903.5854,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
8,16,9.895,0.048662357,261.7278,-3.0228495046576382,4685.9004,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
0,15,10.195,0.211539389,110.9886,-1.5533440614290317,111.1886,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
3,4,18.25,0.044430561,174.208,-3.1138277355103887,2596.62,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0
0,15,6.4,0.141860161,41.0796,-1.9529134882870864,41.2796,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
8,16,5.88,0.0,154.2998,-3.6123082178025943,1999.3974,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1,26,6.895,0.022441883,143.8812,-3.6123082178025943,2707.1428,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
3,4,20.5,0.142370445,90.6172,-1.949322850702872,1427.4752,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
0,15,14.8,0.13564792,190.8846,-1.9976925735738205,191.0846,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
9,14,17.75,0.014602837,158.6262,-3.6123082178025943,3819.0288,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
0,15,18.6,0.28701714,48.8376,-1.2482133437514036,47.9376,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
7,11,12.5,0.031112643,104.999,-3.4701410150756065,1444.786,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
6,9,19.0,0.065621523,186.5214,-2.723851542331133,5275.7992,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
3,4,8.26,0.032573725,125.073,-3.424249297182362,985.384,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0
8,16,9.06,0.009776268,213.756,-3.6123082178025943,1065.28,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
3,4,9.195,0.115353642,58.9246,-2.1597527213887644,926.7936,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
5,28,12.857645184135976,0.110901004,155.0998,-2.1991173314657138,2768.3964,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
7,11,5.945,0.093214866,129.1652,-2.3728480635726226,2841.6344,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
5,28,12.857645184135976,0.0,84.5908,-3.6123082178025943,3020.0688,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
9,14,13.35,0.014649641,207.3638,-3.6123082178025943,5797.7864,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
6,9,12.65,0.07603021,189.0846,-2.576624517678001,4012.7766,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
3,4,12.15,0.042855388,181.695,-3.1499239008862534,2929.52,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
4,28,12.857645184135976,0.133144259,190.8846,-2.0163220844373315,191.0846,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
3,4,20.85,0.032580705,180.066,-3.4240350370000012,2157.192,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
3,4,18.25,0.0,224.1062,-3.6123082178025943,4965.5364,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
7,11,11.3,0.066865326,260.1962,-2.7050747421738612,2848.9582,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
7,11,17.6,0.018943666,237.359,-3.6123082178025943,6145.334,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
3,4,5.88,0.030371121,101.799,-3.4942630891799404,1960.781,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
4,28,12.857645184135976,0.132630345,263.8568,-2.0201893812578153,790.9704,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
7,11,21.25,0.01001904,184.6608,-3.6123082178025943,367.5216,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
8,16,20.2,0.121254236,94.5752,-2.1098658136923207,1821.6288,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1,26,9.8,0.063764099,113.8492,-2.7525649586117287,1737.738,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
3,4,16.6,0.136286138,171.4422,-1.9929986475793218,2241.7486,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
4,28,12.857645184135976,0.164391573,62.8194,-1.8055040567979388,61.9194,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
7,11,7.035,0.02189371,262.791,-3.6123082178025943,3681.874,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
8,16,7.93,0.0,121.8414,-3.6123082178025943,2802.3522,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2,6,15.5,0.0,41.377,-3.6123082178025943,649.155,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
5,28,12.857645184135976,0.067624438,120.944,-2.6937858523860685,1078.596,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
7,11,12.35,0.186236236,78.7328,-1.6807393251243983,1390.1904,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
5,28,12.857645184135976,0.047037323,96.4068,-3.0568138860247505,2624.5836,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
4,28,12.857645184135976,0.099780431,225.2088,-2.3047831970556683,447.4176,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
7,11,8.235,0.014488997,183.795,-3.6123082178025943,2929.52,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
7,11,6.675,0.04200648,92.6462,-3.1699313868853,1665.8316,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1,26,6.55,0.034575546,156.5288,-3.3646086097989536,1571.288,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
3,4,13.5,0.072965144,160.692,-2.6177734313154137,1917.504,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
6,9,6.86,0.036530411,227.801,-3.3096101872116845,3904.917,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
7,11,9.8,0.063946629,116.6492,-2.7497064654037433,2316.984,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
3,4,14.3,0.034551415,98.1726,-3.365306774469615,685.1082,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
2,6,19.35,0.026329989,169.2474,-3.6123082178025943,3705.8428,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
1,26,9.3,0.016009057,250.6092,-3.6123082178025943,6474.2392,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
4,28,12.857645184135976,0.048637888,149.7708,-3.0233524633195783,150.4708,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
3,4,4.805,0.037852995,126.2704,-3.2740451740917607,3629.9416,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
5,28,12.857645184135976,0.015016891,248.6408,-3.6123082178025943,6759.2016,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
2,6,14.5,0.059160135,170.7448,-2.82750735919488,2045.3376,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
6,9,15.35,0.096379585,196.5768,-2.339460873651808,4729.8432,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
8,16,21.1,0.029008944,143.3786,-3.5401510827523173,866.8716,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
5,28,12.857645184135976,0.039078047,128.3678,-3.242194427467781,3179.195,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
6,9,19.5,0.082536604,177.2002,-2.494513399192035,2149.2024,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1,26,6.03,0.0226848,178.1028,-3.6123082178025943,4604.6728,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
7,11,20.7,0.170152831,182.6266,-1.7710582399132782,2581.9724,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
8,16,16.5,0.073827748,208.8638,-2.6060206288820305,2484.7656,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
5,28,12.857645184135976,0.010864186,185.3608,-3.6123082178025943,5329.0632,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
3,4,17.1,0.07436116,206.1638,-2.5988215164657387,4141.276,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
4,28,12.857645184135976,0.168901843,43.4086,-1.7784375434457962,44.6086,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
7,11,5.26,0.02455854,95.6068,-3.6123082178025943,2332.9632,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
6,9,14.0,0.041949832,54.064,-3.1712808508445214,1118.544,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
7,11,7.575,0.055502454,196.5768,-2.89132804299104,1576.6144,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
5,28,12.857645184135976,0.120663214,95.6778,-2.1147519694935113,2910.2118,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
6,9,16.75,0.00819018,103.7674,-3.6123082178025943,2852.2872,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
2,6,9.3,0.014098693,197.7084,-3.6123082178025943,3372.9428,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
0,15,15.2,0.0,256.033,-3.6123082178025943,1281.665,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
2,6,8.6,0.032806066,143.6154,-3.417141841666762,2127.231,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
2,6,18.6,0.172446822,47.1376,-1.7576663682991034,767.0016,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
5,28,12.857645184135976,0.024213354,42.4454,-3.6123082178025943,293.6178,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
8,16,9.5,0.0,79.596,-3.6123082178025943,1038.648,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2,6,15.0,0.054685839,60.2904,-2.9061504878969884,1581.9408,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
7,11,6.465,0.124758619,264.1884,-2.0813744565567647,3444.8492,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
3,4,18.5,0.02586664,88.9172,-3.6123082178025943,1695.1268,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
6,9,6.715,0.121563385,43.7454,-2.1073194649902165,545.2902,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
9,14,14.15,0.035999599,41.5138,-3.324247479476954,162.4552,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
5,28,12.857645184135976,0.0,171.7422,-3.6123082178025943,6207.9192,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
0,15,13.5,0.21561193,98.6068,-1.534275107526399,97.2068,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
3,4,17.6,0.039381633,98.041,-3.234455738880794,675.787,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
2,6,19.85,0.054331235,198.7768,-2.9126559872211435,4532.7664,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
4,28,12.857645184135976,0.056338482,184.624,-2.8763774604538703,1304.968,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
6,9,7.855,0.161516894,37.0848,-1.8231455349791912,447.4176,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
4,28,12.857645184135976,0.184359831,172.6764,-1.6908658278149968,858.882,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
7,11,8.615,0.116484721,94.1436,-2.1499951647919153,1134.5232,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
7,11,7.405,0.015302764,89.9146,-3.6123082178025943,2189.1504,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
4,28,12.857645184135976,0.136417078,179.766,-1.9920383361317098,179.766,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
3,4,18.2,0.058707159,220.5456,-2.8351936004703546,3094.6384,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
0,15,9.3,0.074753743,246.4802,-2.593555994386386,982.7208,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
5,28,12.857645184135976,0.031251369,93.3462,-3.4656920957592687,1018.0082,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
7,11,21.25,0.024705597,145.1102,-3.6123082178025943,1603.9122,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
2,6,8.655,0.088693595,122.5756,-2.422567601969452,2181.1608,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
0,15,11.8,0.038235337,177.5686,-3.263995138610838,711.0744,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
5,28,12.857645184135976,0.048980156,148.705,-3.016340042489729,2996.1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
4,28,12.857645184135976,0.194874778,110.2912,-1.635398090796635,218.3824,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1,26,16.5,0.036611104,180.9318,-3.3074036966095006,3247.7724,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
6,9,12.6,0.0,248.8092,-3.6123082178025943,6723.2484,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
5,28,12.857645184135976,0.07802465,171.4422,-2.550730476577104,3448.844,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
4,28,12.857645184135976,0.157190017,156.8604,-1.850299906092623,316.9208,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
5,28,12.857645184135976,0.022170592,105.199,-3.6123082178025943,3199.169,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
1,26,15.5,0.156797787,148.6418,-1.8527982846858344,3972.8286,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
2,6,17.25,0.07325106,76.4986,-2.613862560199903,778.986,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
2,6,17.5,0.026289984,253.7356,-3.6123082178025943,3815.034,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
3,4,16.0,0.065328932,78.4986,-2.72832027803595,1791.6678,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
9,14,19.5,0.014296484,53.7614,-3.6123082178025943,1436.7964,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
3,4,9.27,0.062038986,148.005,-2.7799922851013723,1797.66,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
1,26,18.25,0.075908374,213.4218,-2.578228271285627,3846.9924,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
2,6,8.395,0.072383777,251.504,-2.6257730792845626,7084.112,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1,26,9.8,0.024363026,114.0492,-3.6123082178025943,2085.2856,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0
4,28,12.857645184135976,0.066351687,65.0826,-2.712786092754731,193.7478,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
7,11,7.27,0.020823289,92.4488,-3.6123082178025943,996.0368,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
2,6,17.6,0.041851756,162.7526,-3.1736215235481895,3124.5994,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
2,6,13.0,0.045239326,174.1054,-3.095788526165269,4377.635,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
7,11,8.75,0.074778547,186.3556,-2.5932242399509056,3567.3564,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
7,11,12.15,0.029583249,114.715,-3.52054699000301,1048.635,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
1,26,10.3,0.0,154.663,-3.6123082178025943,2816.334,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
3,4,6.425,0.063432676,132.8626,-2.7577761559872265,524.6504,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
3,4,16.6,0.103406065,116.4466,-2.2690916629219906,1178.466,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
4,28,12.857645184135976,0.126585095,122.4098,-2.0668405092205147,120.5098,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2,6,10.65,0.04896208,165.8526,-3.016709158020341,3946.8624,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
8,16,19.6,0.025286583,151.8024,-3.6123082178025943,1366.2216,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
8,16,16.0,0.106752081,181.4634,-2.2372461329182123,1090.5804,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
7,11,8.89,0.005485618,99.3016,-3.6123082178025943,607.2096,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
7,11,20.25,0.102932246,93.212,-2.273684313026922,1304.968,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
5,28,12.857645184135976,0.060888514,130.1968,-2.7987107263236015,1565.9616,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
2,6,5.175,0.029662795,105.2622,-3.517861712052684,2328.9684,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
8,16,4.61,0.0,173.8396,-3.6123082178025943,1221.0772,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
5,28,12.857645184135976,0.0,231.9642,-3.6123082178025943,6970.926,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
3,4,11.395,0.009918699,49.4034,-3.6123082178025943,777.6544,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0
6,9,17.7,0.116520447,186.0266,-2.1496885106469743,2950.8256,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
6,9,18.0,0.015447454,159.2604,-3.6123082178025943,3961.51,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
3,4,19.7,0.018098194,104.599,-3.6123082178025943,309.597,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
2,6,5.925,0.097012989,42.9086,-2.3329104022270304,758.3462,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
5,28,12.857645184135976,0.17514326,222.3772,-1.742151011380807,9562.2196,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
7,11,10.65,0.048785427,163.9526,-3.020323637770152,1644.526,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
6,9,14.8,0.019476708,193.0794,-3.6123082178025943,3901.588,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
7,11,15.1,0.076229769,90.483,-2.5740032232895764,1617.894,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
9,14,13.5,0.0,57.8562,-3.6123082178025943,711.0744,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
2,6,16.7,0.022190488,113.1886,-3.6123082178025943,3335.658,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
3,4,13.35,0.0,217.6166,-3.6123082178025943,3265.749,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
0,15,10.195,0.0,147.2076,-3.6123082178025943,739.038,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7,11,15.7,0.05610384,153.5024,-2.880551019598165,2580.6408,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
0,15,13.15,0.061381589,179.9976,-2.7906453422142614,181.0976,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
8,16,13.15,0.022795611,160.192,-3.6123082178025943,1597.92,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
1,26,12.1,0.040323731,180.0002,-3.210815124777875,4656.6052,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
2,6,12.8,0.070012633,262.8252,-2.659079581787216,2885.5772,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
5,28,12.857645184135976,0.044591774,59.6562,-3.110205876429051,2192.4794,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
8,16,4.805,0.037699423,125.5704,-3.278110489685083,3880.2824,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
